,employer,num_message,timestamp,coef
2838,Lacie Jennings,50,19-08-2022,0.6699999999999999
7652,Robert Bennett,40,19-08-2022,0.6699999999999999
577,Leah Mendoza,26,19-08-2022,0.6699999999999999
4899,Lachelle Armstrong,32,19-08-2022,1.67
2424,Brent Degan,49,19-08-2022,2.67
4168,Tonya Rhodes,46,19-08-2022,2.67
7149,Allison Sharkey,34,19-08-2022,0.6699999999999999
5841,Charles Brown,21,19-08-2022,0.0
690,Yvette Dugas,29,19-08-2022,1.67
7747,Lyndon Falls,21,19-08-2022,0.0
5194,Thomas Poore,37,20-08-2022,0.0
4855,Lachelle Armstrong,39,20-08-2022,1.67
4520,Jacob Cole,37,20-08-2022,0.6699999999999999
628,Yvette Dugas,29,20-08-2022,2.67
7859,Sarah Harwood,35,20-08-2022,1.67
3103,Glenda Boswell,24,20-08-2022,0.0
9545,Gloria Schmitz,45,20-08-2022,1.67
7766,Lyndon Falls,32,20-08-2022,0.6699999999999999
3008,Carlton Peyton,26,20-08-2022,0.6699999999999999
1959,Evelyn Moran,50,20-08-2022,2.67
2658,Alice Washington,22,20-08-2022,0.0
2022,Marvin Hansen,20,20-08-2022,0.6699999999999999
3826,Joyce Osborne,32,20-08-2022,2.67
5821,Charles Brown,48,20-08-2022,1.67
2562,William Dixon,27,20-08-2022,1.67
9609,Amanda Leatham,30,20-08-2022,0.6699999999999999
7960,Nellie Alexander,37,20-08-2022,0.0
5528,David Herman,46,20-08-2022,0.6699999999999999
2718,Janel Peeler,48,20-08-2022,0.6699999999999999
6517,Curtis Davis,38,20-08-2022,2.67
3265,Mary Remis,31,20-08-2022,0.0
3676,William Diaz,22,20-08-2022,0.0
8077,Laura Acker,38,20-08-2022,1.67
7215,Wendy Orr,37,20-08-2022,0.0
1189,Louise Gerber,41,20-08-2022,1.67
1806,Dwayne Williams,44,20-08-2022,1.67
174,Sandra Cox,37,20-08-2022,0.6699999999999999
8215,Kathryn Ford,50,20-08-2022,0.0
8980,George Chausse,47,20-08-2022,0.6699999999999999
4264,Lois Harrington,34,20-08-2022,0.6699999999999999
535,Leah Mendoza,24,20-08-2022,0.0
206,Jerome Lawrence,35,20-08-2022,0.0
8777,Larry Williamson,39,20-08-2022,0.0
9359,Maxie Banks,40,20-08-2022,2.67
8426,Megan Elizondo,41,20-08-2022,2.67
9171,Marvin Wilson,37,20-08-2022,0.0
6317,Ray Zanola,30,20-08-2022,0.0
60,Paul Glass,49,20-08-2022,0.0
5967,Joe Gordon,40,20-08-2022,1.67
480,John Vest,42,20-08-2022,0.6699999999999999
2152,Randy Balch,31,20-08-2022,0.0
8342,Michelle Robbins,21,20-08-2022,1.67
758,Salvatore Ketron,30,20-08-2022,0.0
9279,Max Ceasar,48,20-08-2022,0.0
2844,Lacie Jennings,31,20-08-2022,2.67
4603,Anthony Hankerson,22,20-08-2022,0.0
951,Lisa Bailes,23,20-08-2022,0.0
4020,Thersa Willhite,23,20-08-2022,0.6699999999999999
8684,Florence Smith,39,20-08-2022,1.67
8595,Eliz Urban,28,20-08-2022,1.67
9864,Jay Traficante,25,20-08-2022,0.0
1618,Anthony Wright,26,20-08-2022,0.0
6085,Carol Chapman,28,20-08-2022,0.0
1348,Rose Vanatta,32,20-08-2022,0.0
6916,Rafael Lampe,33,20-08-2022,1.67
1271,Jeffrey Crumley,38,20-08-2022,0.0
6607,Elinor Hill,34,20-08-2022,0.0
394,Lisa Johnston,35,20-08-2022,0.0
2468,Brent Degan,24,20-08-2022,0.6699999999999999
9709,Gary Richardson,23,20-08-2022,0.0
809,Lynne Dozier,41,20-08-2022,0.6699999999999999
2217,Albert Ortiz,38,20-08-2022,0.6699999999999999
9953,Jeanne Taylor,30,20-08-2022,2.67
5460,David Lott,20,20-08-2022,0.0
8854,Jimmy Williamson,40,20-08-2022,0.0
9084,Ann Gardner,37,20-08-2022,0.0
7106,Allison Sharkey,47,20-08-2022,0.6699999999999999
7023,Scott Self,43,20-08-2022,1.67
5210,John Galvin,24,20-08-2022,0.0
3524,Rogelio Degeyter,46,20-08-2022,1.67
5058,Linda Valdez,44,20-08-2022,0.6699999999999999
1476,Ann Flanagan,37,21-08-2022,0.6699999999999999
6378,Ray Zanola,24,21-08-2022,0.0
2115,Randy Balch,20,21-08-2022,0.0
953,Lisa Bailes,42,21-08-2022,1.67
135,Sandra Cox,41,21-08-2022,0.0
2736,Janel Peeler,48,21-08-2022,1.67
8639,Florence Smith,42,21-08-2022,0.0
355,Lisa Johnston,33,21-08-2022,0.0
6888,Wilma Harden,38,21-08-2022,0.6699999999999999
3334,Priscilla Boyd,39,21-08-2022,1.67
1281,Jeffrey Crumley,48,21-08-2022,0.0
9180,Marvin Wilson,31,21-08-2022,0.0
6784,Ruby Dicus,28,21-08-2022,0.0
591,Leah Mendoza,50,21-08-2022,0.0
9053,Ann Gardner,41,21-08-2022,1.67
4014,Thersa Willhite,42,21-08-2022,1.67
5252,John Galvin,20,21-08-2022,0.0
8829,Jimmy Williamson,25,21-08-2022,1.67
9917,Jeanne Taylor,38,21-08-2022,1.67
9735,Gary Richardson,42,21-08-2022,0.6699999999999999
1931,Evelyn Moran,2,21-08-2022,0.0
7539,Raymond Trevino,28,21-08-2022,0.0
5919,Joe Gordon,45,21-08-2022,0.0
1504,Dorathy Lander,41,21-08-2022,2.67
6406,Anna Lauer,35,21-08-2022,1.67
7499,Joseph Pike,50,21-08-2022,2.67
7845,Sarah Harwood,44,21-08-2022,0.0
3535,Rogelio Degeyter,47,21-08-2022,0.0
6970,Rafael Lampe,40,21-08-2022,0.0
6121,Robert Locke,38,21-08-2022,0.0
1050,David Orr,40,21-08-2022,0.0
8154,Donnie Flores,45,21-08-2022,0.0
4293,Lois Harrington,48,21-08-2022,0.0
4142,Tonya Rhodes,47,21-08-2022,0.6699999999999999
3257,Mary Remis,26,21-08-2022,0.0
9485,Bruce Makela,40,21-08-2022,0.0
6054,Carol Chapman,23,21-08-2022,0.6699999999999999
3449,Emmie Jenkins,43,21-08-2022,0.0
9680,Amanda Leatham,48,21-08-2022,1.67
720,Salvatore Ketron,37,21-08-2022,0.0
3165,Glenda Boswell,2,21-08-2022,0.0
5385,Jerry Joy,40,21-08-2022,2.67
8078,Laura Acker,46,21-08-2022,1.67
3006,Carlton Peyton,24,21-08-2022,0.0
5866,Charles Brown,47,21-08-2022,0.0
1825,Dwayne Williams,23,21-08-2022,0.0
4419,Steve Wolcott,50,21-08-2022,0.0
9592,Gloria Schmitz,39,21-08-2022,1.67
2079,Marvin Hansen,38,21-08-2022,0.6699999999999999
3684,William Diaz,49,21-08-2022,1.67
5147,Thomas Poore,31,21-08-2022,0.0
2649,Alice Washington,46,21-08-2022,0.0
2365,Louis Stater,28,21-08-2022,0.6699999999999999
83,Paul Glass,22,21-08-2022,0.0
253,Jerome Lawrence,42,21-08-2022,0.0
8471,Megan Elizondo,44,21-08-2022,2.67
3866,Joyce Osborne,25,21-08-2022,0.0
4665,Anthony Hankerson,23,21-08-2022,0.0
6268,Shirley Murphree,50,21-08-2022,1.67
2925,Michael Cuneo,31,21-08-2022,0.0
6587,Curtis Davis,22,21-08-2022,0.6699999999999999
837,Lynne Dozier,22,21-08-2022,0.0
7030,Scott Self,48,21-08-2022,0.0
5819,Charles Brown,44,22-08-2022,0.0
7178,Allison Sharkey,32,22-08-2022,0.0
6987,Rafael Lampe,33,22-08-2022,0.6699999999999999
3534,Rogelio Degeyter,50,22-08-2022,0.6699999999999999
9543,Gloria Schmitz,39,22-08-2022,0.0
7331,Barry Powell,2,22-08-2022,2.67
5156,Thomas Poore,47,22-08-2022,0.6699999999999999
4736,Vincent Robertson,28,22-08-2022,0.0
2050,Marvin Hansen,41,22-08-2022,2.67
9064,Ann Gardner,35,22-08-2022,0.0
8835,Jimmy Williamson,38,22-08-2022,0.0
3713,Nicole Natalie,46,22-08-2022,0.0
4267,Lois Harrington,23,22-08-2022,0.0
273,Jerome Lawrence,33,22-08-2022,0.0
7996,Nellie Alexander,38,22-08-2022,1.67
2830,Lacie Jennings,35,22-08-2022,0.0
2575,William Dixon,49,22-08-2022,0.6699999999999999
675,Yvette Dugas,44,22-08-2022,0.0
2452,Brent Degan,31,22-08-2022,2.67
6787,Ruby Dicus,22,22-08-2022,1.67
5598,David Herman,43,22-08-2022,0.0
5663,Dorthea Guyton,23,22-08-2022,0.0
787,Salvatore Ketron,30,22-08-2022,1.67
9989,Jeanne Taylor,20,22-08-2022,0.0
8038,Laura Acker,38,22-08-2022,1.67
479,John Vest,39,22-08-2022,0.6699999999999999
2681,Alice Washington,20,22-08-2022,0.0
4927,Natasha Andrews,27,22-08-2022,0.0
1771,Kenneth Harvey,49,22-08-2022,0.0
4616,Anthony Hankerson,33,22-08-2022,0.0
8336,Michelle Robbins,36,22-08-2022,0.0
1867,Dwayne Williams,42,22-08-2022,2.67
8155,Donnie Flores,32,22-08-2022,0.0
4082,Thersa Willhite,23,22-08-2022,0.0
7525,Raymond Trevino,29,22-08-2022,1.67
4437,Steve Wolcott,24,22-08-2022,0.0
6502,Curtis Davis,32,22-08-2022,0.0
1911,Evelyn Moran,47,22-08-2022,0.0
9460,Bruce Makela,31,22-08-2022,0.0
1664,Anthony Wright,30,22-08-2022,0.0
1396,Rose Vanatta,25,22-08-2022,0.0
3889,Joyce Osborne,48,22-08-2022,0.0
7427,Joseph Pike,47,22-08-2022,1.67
5016,Linda Valdez,44,22-08-2022,0.6699999999999999
2990,Michael Cuneo,30,22-08-2022,0.0
8637,Florence Smith,46,22-08-2022,0.6699999999999999
4887,Lachelle Armstrong,20,22-08-2022,0.0
7667,Robert Bennett,44,22-08-2022,0.0
3204,Mary Remis,3,22-08-2022,0.0
8737,Larry Williamson,42,22-08-2022,0.0
859,Lynne Dozier,25,22-08-2022,1.67
7062,Scott Self,37,22-08-2022,0.0
2201,Albert Ortiz,20,22-08-2022,2.67
4459,Steve Wolcott,50,23-08-2022,0.0
1457,Ann Flanagan,27,23-08-2022,1.67
9522,Gloria Schmitz,35,23-08-2022,2.67
8183,Donnie Flores,26,23-08-2022,0.0
1048,David Orr,23,23-08-2022,0.0
6092,Carol Chapman,43,23-08-2022,0.0
7301,Barry Powell,34,23-08-2022,1.67
9270,Max Ceasar,42,23-08-2022,0.6699999999999999
4591,Jacob Cole,41,23-08-2022,0.0
2972,Michael Cuneo,47,23-08-2022,1.67
7517,Raymond Trevino,29,23-08-2022,0.6699999999999999
2250,Albert Ortiz,20,23-08-2022,0.0
1614,Anthony Wright,38,23-08-2022,0.0
7140,Allison Sharkey,22,23-08-2022,1.67
5225,John Galvin,34,23-08-2022,0.0
66,Paul Glass,37,23-08-2022,0.0
289,Jerome Lawrence,5,23-08-2022,0.0
4331,Ralph Roache,22,23-08-2022,0.6699999999999999
6915,Rafael Lampe,43,23-08-2022,0.0
1768,Kenneth Harvey,24,23-08-2022,0.0
8093,Laura Acker,21,23-08-2022,0.6699999999999999
865,Lynne Dozier,39,23-08-2022,0.6699999999999999
8935,George Chausse,48,23-08-2022,0.6699999999999999
6488,Anna Lauer,21,23-08-2022,0.6699999999999999
2451,Brent Degan,23,23-08-2022,0.0
3879,Joyce Osborne,48,23-08-2022,0.0
6362,Ray Zanola,24,23-08-2022,0.6699999999999999
1251,Jeffrey Crumley,31,23-08-2022,2.67
9919,Jeanne Taylor,49,23-08-2022,0.0
5571,David Herman,40,23-08-2022,1.67
2757,Janel Peeler,39,23-08-2022,0.0
8885,Jimmy Williamson,22,23-08-2022,0.0
8408,Megan Elizondo,42,23-08-2022,0.6699999999999999
2814,Lacie Jennings,29,23-08-2022,0.0
3688,William Diaz,37,23-08-2022,0.0
4215,Lois Harrington,42,23-08-2022,0.0
2631,Alice Washington,33,23-08-2022,0.6699999999999999
1939,Evelyn Moran,35,23-08-2022,1.67
3000,Carlton Peyton,21,23-08-2022,0.0
7412,Joseph Pike,50,23-08-2022,0.0
8654,Florence Smith,40,23-08-2022,0.0
6670,Elinor Hill,42,23-08-2022,2.67
463,John Vest,44,23-08-2022,0.0
3958,Howard Barnes,46,23-08-2022,0.0
9845,Jay Traficante,34,23-08-2022,0.0
5921,Joe Gordon,20,23-08-2022,0.6699999999999999
1319,Rose Vanatta,47,23-08-2022,0.0
7883,Sarah Harwood,22,23-08-2022,0.6699999999999999
116,Sandra Cox,42,23-08-2022,0.0
991,Lisa Bailes,41,23-08-2022,0.0
6147,Robert Locke,31,23-08-2022,0.6699999999999999
7704,Lyndon Falls,43,23-08-2022,0.6699999999999999
3106,Glenda Boswell,39,23-08-2022,2.67
682,Yvette Dugas,41,23-08-2022,0.0
9678,Amanda Leatham,49,23-08-2022,0.6699999999999999
5473,David Lott,32,23-08-2022,0.0
4127,Tonya Rhodes,26,23-08-2022,1.67
5702,Irene Semmes,40,23-08-2022,0.0
1108,Louise Gerber,38,23-08-2022,0.0
5472,David Lott,39,24-08-2022,0.0
1796,Kenneth Harvey,35,24-08-2022,0.0
1201,Jeffrey Crumley,33,24-08-2022,0.0
4597,Jacob Cole,7,24-08-2022,0.0
2906,Michael Cuneo,37,24-08-2022,1.67
913,Lisa Bailes,38,24-08-2022,0.6699999999999999
1572,Dorathy Lander,32,24-08-2022,2.67
1191,Louise Gerber,42,24-08-2022,0.6699999999999999
8489,Megan Elizondo,45,24-08-2022,0.6699999999999999
9556,Gloria Schmitz,49,24-08-2022,1.67
6854,Wilma Harden,40,24-08-2022,0.6699999999999999
7152,Allison Sharkey,40,24-08-2022,0.0
4607,Anthony Hankerson,32,24-08-2022,0.6699999999999999
867,Lynne Dozier,36,24-08-2022,0.0
4161,Tonya Rhodes,28,24-08-2022,0.0
3975,Howard Barnes,23,24-08-2022,1.67
2680,Alice Washington,39,24-08-2022,0.6699999999999999
9437,Bruce Makela,50,24-08-2022,0.0
2244,Albert Ortiz,43,24-08-2022,0.6699999999999999
6203,Shirley Murphree,33,24-08-2022,0.0
3369,Priscilla Boyd,25,24-08-2022,0.0
7392,Barry Powell,40,24-08-2022,1.67
7684,Robert Bennett,31,24-08-2022,2.67
9282,Max Ceasar,23,24-08-2022,1.67
308,Lisa Johnston,24,24-08-2022,2.67
5178,Thomas Poore,28,24-08-2022,0.0
8383,Michelle Robbins,20,24-08-2022,0.6699999999999999
1893,Dwayne Williams,38,24-08-2022,0.0
8965,George Chausse,50,24-08-2022,0.0
7505,Raymond Trevino,23,24-08-2022,0.6699999999999999
1936,Evelyn Moran,34,24-08-2022,0.0
4986,Natasha Andrews,50,24-08-2022,0.0
421,John Vest,28,24-08-2022,1.67
6457,Anna Lauer,40,24-08-2022,0.0
6649,Elinor Hill,47,24-08-2022,0.6699999999999999
8783,Larry Williamson,20,24-08-2022,0.0
8836,Jimmy Williamson,27,24-08-2022,0.0
97,Paul Glass,40,24-08-2022,1.67
2090,Marvin Hansen,23,24-08-2022,1.67
4284,Lois Harrington,33,24-08-2022,0.6699999999999999
2456,Brent Degan,49,24-08-2022,0.6699999999999999
5049,Linda Valdez,30,24-08-2022,0.6699999999999999
7934,Nellie Alexander,34,24-08-2022,0.0
9722,Gary Richardson,50,24-08-2022,0.0
7433,Joseph Pike,37,24-08-2022,0.0
9122,Marvin Wilson,26,24-08-2022,2.67
3456,Emmie Jenkins,46,24-08-2022,1.67
5860,Charles Brown,37,24-08-2022,0.0
4792,Vincent Robertson,20,24-08-2022,2.67
4045,Thersa Willhite,45,24-08-2022,0.0
9862,Jay Traficante,32,24-08-2022,0.0
7820,Sarah Harwood,32,24-08-2022,0.0
505,Leah Mendoza,36,24-08-2022,0.0
3149,Glenda Boswell,27,24-08-2022,0.0
9062,Ann Gardner,42,24-08-2022,0.0
2125,Randy Balch,33,24-08-2022,0.0
3088,Carlton Peyton,37,24-08-2022,0.6699999999999999
1383,Rose Vanatta,48,24-08-2022,0.6699999999999999
8503,Eliz Urban,42,24-08-2022,0.0
7799,Lyndon Falls,31,24-08-2022,2.67
9668,Amanda Leatham,45,24-08-2022,0.0
8263,Kathryn Ford,43,24-08-2022,1.67
4874,Lachelle Armstrong,32,24-08-2022,0.6699999999999999
687,Yvette Dugas,32,24-08-2022,0.0
5724,Irene Semmes,41,24-08-2022,0.0
8616,Florence Smith,22,24-08-2022,0.0
3527,Rogelio Degeyter,29,24-08-2022,0.0
2510,William Dixon,44,24-08-2022,0.0
9976,Jeanne Taylor,36,24-08-2022,0.0
5289,John Galvin,36,24-08-2022,0.0
5966,Joe Gordon,26,24-08-2022,0.0
2822,Lacie Jennings,41,24-08-2022,0.0
6974,Rafael Lampe,23,24-08-2022,0.6699999999999999
3234,Mary Remis,33,24-08-2022,0.0
1172,Louise Gerber,46,25-08-2022,0.6699999999999999
5627,Dorthea Guyton,43,25-08-2022,0.0
4073,Thersa Willhite,45,25-08-2022,0.0
6259,Shirley Murphree,46,25-08-2022,0.0
7723,Lyndon Falls,42,25-08-2022,0.0
340,Lisa Johnston,6,25-08-2022,0.0
7637,Robert Bennett,28,25-08-2022,0.0
3466,Emmie Jenkins,36,25-08-2022,0.0
6798,Ruby Dicus,49,25-08-2022,1.67
5822,Charles Brown,30,25-08-2022,0.0
6574,Curtis Davis,26,25-08-2022,0.0
4864,Lachelle Armstrong,28,25-08-2022,0.0
1774,Kenneth Harvey,28,25-08-2022,1.67
2013,Marvin Hansen,38,25-08-2022,0.0
4103,Tonya Rhodes,38,25-08-2022,0.0
4237,Lois Harrington,24,25-08-2022,0.0
763,Salvatore Ketron,50,25-08-2022,0.0
8357,Michelle Robbins,25,25-08-2022,0.0
2524,William Dixon,32,25-08-2022,2.67
1299,Jeffrey Crumley,40,25-08-2022,1.67
906,Lisa Bailes,35,25-08-2022,1.67
7976,Nellie Alexander,37,25-08-2022,0.0
4656,Anthony Hankerson,48,25-08-2022,0.0
3679,William Diaz,38,25-08-2022,0.0
1912,Evelyn Moran,23,25-08-2022,0.0
9978,Jeanne Taylor,20,25-08-2022,0.6699999999999999
7465,Joseph Pike,46,25-08-2022,0.0
7340,Barry Powell,37,25-08-2022,0.0
9896,Jay Traficante,48,25-08-2022,2.67
2139,Randy Balch,24,25-08-2022,0.0
5745,Irene Semmes,43,25-08-2022,0.0
1411,Ann Flanagan,42,25-08-2022,0.0
6377,Ray Zanola,21,25-08-2022,0.6699999999999999
214,Jerome Lawrence,43,25-08-2022,0.6699999999999999
8273,Kathryn Ford,43,25-08-2022,0.0
3120,Glenda Boswell,30,25-08-2022,0.6699999999999999
2391,Louis Stater,47,25-08-2022,0.0
6688,Elinor Hill,46,25-08-2022,0.6699999999999999
5516,David Herman,27,25-08-2022,1.67
3203,Mary Remis,25,25-08-2022,0.0
8891,Jimmy Williamson,41,25-08-2022,1.67
3877,Joyce Osborne,25,25-08-2022,0.0
6167,Robert Locke,49,25-08-2022,0.0
8182,Donnie Flores,34,25-08-2022,0.6699999999999999
9679,Amanda Leatham,44,25-08-2022,0.0
7844,Sarah Harwood,23,25-08-2022,0.0
2477,Brent Degan,26,25-08-2022,0.6699999999999999
4712,Vincent Robertson,45,25-08-2022,1.67
6086,Carol Chapman,46,25-08-2022,0.6699999999999999
5155,Thomas Poore,32,25-08-2022,0.0
9396,Maxie Banks,7,25-08-2022,0.0
3763,Nicole Natalie,21,25-08-2022,1.67
3082,Carlton Peyton,45,25-08-2022,0.0
4479,Steve Wolcott,39,25-08-2022,0.0
9057,Ann Gardner,22,25-08-2022,0.0
9210,Max Ceasar,25,25-08-2022,0.0
8971,George Chausse,50,25-08-2022,0.0
9102,Marvin Wilson,46,25-08-2022,0.0
5462,David Lott,39,25-08-2022,0.0
2787,Janel Peeler,34,25-08-2022,0.0
8044,Laura Acker,49,25-08-2022,0.0
132,Sandra Cox,45,25-08-2022,0.0
802,Lynne Dozier,2,25-08-2022,1.67
8784,Larry Williamson,22,25-08-2022,1.67
1644,Anthony Wright,34,25-08-2022,0.0
5212,John Galvin,28,26-08-2022,0.0
9318,Maxie Banks,42,26-08-2022,1.67
4040,Thersa Willhite,48,26-08-2022,0.6699999999999999
9967,Jeanne Taylor,22,26-08-2022,0.0
2839,Lacie Jennings,33,26-08-2022,1.67
1919,Evelyn Moran,25,26-08-2022,2.67
9161,Marvin Wilson,43,26-08-2022,0.6699999999999999
130,Sandra Cox,39,26-08-2022,0.0
6757,Ruby Dicus,47,26-08-2022,0.6699999999999999
8087,Laura Acker,46,26-08-2022,0.6699999999999999
9796,Gary Richardson,31,26-08-2022,0.6699999999999999
3827,Joyce Osborne,26,26-08-2022,0.0
5148,Thomas Poore,37,26-08-2022,1.67
6555,Curtis Davis,30,26-08-2022,0.6699999999999999
3990,Howard Barnes,22,26-08-2022,0.6699999999999999
5934,Joe Gordon,29,26-08-2022,2.67
2739,Janel Peeler,50,26-08-2022,1.67
62,Paul Glass,32,26-08-2022,0.0
3743,Nicole Natalie,38,26-08-2022,0.0
8406,Megan Elizondo,35,26-08-2022,0.0
3445,Emmie Jenkins,36,26-08-2022,0.0
2488,Brent Degan,35,26-08-2022,0.6699999999999999
9207,Max Ceasar,28,26-08-2022,0.6699999999999999
3077,Carlton Peyton,20,26-08-2022,0.0
294,Jerome Lawrence,40,26-08-2022,0.0
2259,Albert Ortiz,26,26-08-2022,0.0
9509,Gloria Schmitz,48,26-08-2022,0.0
8219,Kathryn Ford,42,26-08-2022,0.0
4763,Vincent Robertson,36,26-08-2022,0.6699999999999999
7185,Allison Sharkey,30,26-08-2022,0.0
1316,Rose Vanatta,45,26-08-2022,0.0
4493,Steve Wolcott,28,26-08-2022,0.0
3508,Rogelio Degeyter,44,26-08-2022,0.0
7057,Scott Self,29,26-08-2022,0.0
6426,Anna Lauer,50,26-08-2022,0.0
4391,Ralph Roache,27,26-08-2022,0.0
9650,Amanda Leatham,20,26-08-2022,0.0
3143,Glenda Boswell,20,26-08-2022,1.67
382,Lisa Johnston,26,26-08-2022,1.67
7268,Wendy Orr,32,26-08-2022,1.67
2315,Louis Stater,42,26-08-2022,0.0
4230,Lois Harrington,38,26-08-2022,0.6699999999999999
1855,Dwayne Williams,27,26-08-2022,0.0
731,Salvatore Ketron,30,26-08-2022,2.67
587,Leah Mendoza,23,26-08-2022,0.0
9854,Jay Traficante,27,26-08-2022,2.67
2107,Randy Balch,20,26-08-2022,2.67
5303,Jerry Joy,33,26-08-2022,0.0
8910,George Chausse,33,26-08-2022,0.0
6394,Ray Zanola,26,26-08-2022,0.0
4557,Jacob Cole,6,26-08-2022,0.0
6146,Robert Locke,4,26-08-2022,2.67
2023,Marvin Hansen,29,26-08-2022,1.67
2919,Michael Cuneo,24,26-08-2022,1.67
8641,Florence Smith,46,26-08-2022,0.6699999999999999
4128,Tonya Rhodes,30,26-08-2022,0.0
3618,William Diaz,20,26-08-2022,0.6699999999999999
1680,Anthony Wright,23,26-08-2022,0.0
4862,Lachelle Armstrong,27,26-08-2022,0.0
2585,William Dixon,20,26-08-2022,0.0
8758,Larry Williamson,39,26-08-2022,0.0
7461,Joseph Pike,45,26-08-2022,0.0
7589,Raymond Trevino,23,26-08-2022,0.0
6546,Curtis Davis,26,27-08-2022,0.0
8938,George Chausse,32,27-08-2022,0.6699999999999999
6653,Elinor Hill,40,27-08-2022,0.0
7796,Lyndon Falls,46,27-08-2022,1.67
9367,Maxie Banks,33,27-08-2022,0.0
7080,Scott Self,35,27-08-2022,1.67
7321,Barry Powell,50,27-08-2022,0.0
7984,Nellie Alexander,46,27-08-2022,0.0
1184,Louise Gerber,38,27-08-2022,0.0
5562,David Herman,46,27-08-2022,1.67
8602,Florence Smith,33,27-08-2022,0.6699999999999999
5307,Jerry Joy,26,27-08-2022,0.6699999999999999
359,Lisa Johnston,43,27-08-2022,2.67
1438,Ann Flanagan,40,27-08-2022,0.0
5620,Dorthea Guyton,48,27-08-2022,0.0
7524,Raymond Trevino,36,27-08-2022,1.67
3655,William Diaz,50,27-08-2022,0.6699999999999999
6390,Ray Zanola,20,27-08-2022,0.0
7426,Joseph Pike,41,27-08-2022,0.0
6707,Ruby Dicus,23,27-08-2022,0.0
3115,Glenda Boswell,46,27-08-2022,2.67
6983,Rafael Lampe,26,27-08-2022,0.0
2770,Janel Peeler,47,27-08-2022,0.0
8360,Michelle Robbins,34,27-08-2022,0.0
1802,Dwayne Williams,32,27-08-2022,0.6699999999999999
3391,Priscilla Boyd,41,27-08-2022,0.0
9426,Bruce Makela,31,27-08-2022,0.6699999999999999
3451,Emmie Jenkins,44,27-08-2022,2.67
5739,Irene Semmes,26,27-08-2022,0.6699999999999999
1045,David Orr,38,27-08-2022,2.67
1769,Kenneth Harvey,42,27-08-2022,0.0
1971,Evelyn Moran,2,27-08-2022,1.67
504,Leah Mendoza,24,27-08-2022,0.0
9977,Jeanne Taylor,25,27-08-2022,2.67
2272,Albert Ortiz,39,27-08-2022,0.0
2654,Alice Washington,26,27-08-2022,1.67
7813,Sarah Harwood,25,27-08-2022,0.0
2067,Marvin Hansen,41,27-08-2022,0.6699999999999999
6188,Robert Locke,32,27-08-2022,2.67
1625,Anthony Wright,45,27-08-2022,0.0
8887,Jimmy Williamson,48,27-08-2022,0.0
2358,Louis Stater,22,27-08-2022,1.67
5476,David Lott,25,27-08-2022,0.0
4440,Steve Wolcott,30,27-08-2022,1.67
1212,Jeffrey Crumley,37,27-08-2022,0.0
9711,Gary Richardson,38,27-08-2022,1.67
6053,Carol Chapman,22,27-08-2022,0.6699999999999999
230,Jerome Lawrence,30,27-08-2022,0.6699999999999999
1322,Rose Vanatta,26,27-08-2022,1.67
9136,Marvin Wilson,41,27-08-2022,0.6699999999999999
5132,Thomas Poore,24,27-08-2022,1.67
8473,Megan Elizondo,41,27-08-2022,0.0
3263,Mary Remis,42,27-08-2022,1.67
7636,Robert Bennett,36,27-08-2022,0.6699999999999999
9294,Max Ceasar,29,27-08-2022,0.6699999999999999
8047,Laura Acker,38,27-08-2022,0.0
5096,Linda Valdez,38,27-08-2022,0.0
7242,Wendy Orr,26,27-08-2022,0.6699999999999999
4594,Jacob Cole,38,27-08-2022,0.6699999999999999
175,Sandra Cox,45,27-08-2022,0.6699999999999999
3592,Rogelio Degeyter,20,27-08-2022,0.0
9500,Gloria Schmitz,50,27-08-2022,0.6699999999999999
3789,Nicole Natalie,50,27-08-2022,0.0
6278,Shirley Murphree,40,27-08-2022,0.0
8590,Eliz Urban,41,27-08-2022,0.0
4883,Lachelle Armstrong,26,27-08-2022,0.0
8141,Donnie Flores,36,27-08-2022,0.0
684,Yvette Dugas,27,27-08-2022,0.0
4634,Anthony Hankerson,27,27-08-2022,2.67
1642,Anthony Wright,35,28-08-2022,0.0
6991,Rafael Lampe,23,28-08-2022,0.0
4586,Jacob Cole,44,28-08-2022,0.0
4071,Thersa Willhite,30,28-08-2022,0.0
9966,Jeanne Taylor,33,28-08-2022,0.0
3018,Carlton Peyton,33,28-08-2022,0.0
6171,Robert Locke,22,28-08-2022,0.0
9843,Jay Traficante,40,28-08-2022,0.0
9667,Amanda Leatham,26,28-08-2022,0.6699999999999999
4683,Anthony Hankerson,45,28-08-2022,0.0
8517,Eliz Urban,30,28-08-2022,2.67
8234,Kathryn Ford,49,28-08-2022,0.0
2791,Janel Peeler,37,28-08-2022,0.0
7406,Joseph Pike,7,28-08-2022,2.67
7184,Allison Sharkey,49,28-08-2022,0.0
733,Salvatore Ketron,27,28-08-2022,0.0
1419,Ann Flanagan,49,28-08-2022,0.0
9360,Maxie Banks,31,28-08-2022,1.67
9716,Gary Richardson,43,28-08-2022,0.0
2940,Michael Cuneo,27,28-08-2022,0.0
9026,Ann Gardner,43,28-08-2022,0.0
4297,Lois Harrington,33,28-08-2022,0.0
3430,Emmie Jenkins,23,28-08-2022,1.67
923,Lisa Bailes,26,28-08-2022,0.6699999999999999
6704,Ruby Dicus,43,28-08-2022,2.67
2484,Brent Degan,31,28-08-2022,0.6699999999999999
